lat,lon,soil types
100.2883166,14.34463337,0
100.2884027,14.25817828,0
100.2887515,14.40910578,0
100.2887578,14.28013478,0
100.2888859,14.34864633,0
100.2889129,14.24045554,0
100.2889905,14.2984422,0
100.2890308,14.27746896,0
100.2890821,14.42518994,0
100.2891513,14.34592325,0
100.2892448,14.31489807,0
100.2892901,14.40694865,0
100.2893398,14.25806825,0
100.2895054,14.42405937,0
100.289618,14.14699638,0
100.2896719,14.29441244,0
100.2898082,14.31832607,0
100.2899078,14.39147026,0
100.2900506,14.44698819,0
100.2901751,14.16673351,0
100.290482,14.21575195,10
100.2904877,14.39647413,0
100.2905041,14.34500661,8
100.2905043,14.31979842,0
100.2906834,14.2443944,0
100.2906891,14.32083656,0
100.2908153,14.34802206,0
100.2908221,14.39944659,0
100.2908713,14.40642129,0
100.2909182,14.45050136,0
100.2909244,14.45488738,0
100.2909484,14.29013835,0
100.2910242,14.30915185,0
100.2910608,14.39716813,0
100.2910638,14.37614859,0
100.2910639,14.39551644,0
100.2912257,14.29828707,10
100.2912453,14.27212662,8
100.2913116,14.25995961,0
100.2913323,14.25940684,0
100.291339,14.34271088,0
100.2913667,14.39898062,0
100.2914604,14.25387285,8
100.2914848,14.39342182,0
100.2916124,14.40839239,0
100.2916254,14.31988207,0
100.2916401,14.41064248,0
100.2916567,14.40735024,0
100.2916774,14.32348511,0
100.2916918,14.15547806,0
100.2917092,14.32669163,0
100.2918315,14.38431936,0
100.2919808,14.34411546,0
100.2920174,14.4093534,8
100.2921853,14.49616704,0
100.2923957,14.28945793,0
100.2925438,14.36623004,0
100.2926439,14.43346516,8
100.292659,14.1377563,10
100.2928117,14.38686795,0
100.2928419,14.14653958,0
100.2929303,14.16451158,0
100.2930757,14.28146343,0
100.293323,14.44917141,8
100.2933559,14.30682912,10
100.2935254,14.45579938,0
100.2935638,14.42287589,0
100.2936177,14.4933922,0
100.2936327,14.40833633,0
100.2937394,14.32534524,0
100.2938085,14.28330237,0
100.2938204,14.29104641,0
100.2938895,14.38009824,0
100.2939315,14.32695902,0
100.294006,14.44729641,0
100.2940851,14.30070287,0
100.2941261,14.37649119,0
100.2941612,14.34269597,8
100.2941831,14.37549577,0
100.2942115,14.38625516,0
100.2942612,14.24999687,0
100.2942781,14.37432057,8
100.2943751,14.32888829,0
100.2943946,14.3241064,8
100.2944659,14.30535625,0
100.2945049,14.26095865,0
100.2945972,14.25682848,0
100.2946056,14.41994477,0
100.2946221,14.23349367,0
100.2946664,14.28296855,0
100.2946694,14.42155122,0
100.2946739,14.14156262,0
100.2949889,14.24589222,0
100.2950053,14.37413136,0
100.295092,14.29804338,0
100.295208,14.32741709,0
100.2952205,14.37285474,0
100.2952721,14.46546871,8
100.2952828,14.30159564,0
100.295323,14.45431539,0
100.2954712,14.25114194,0
100.295476,14.1550014,10
100.2954935,14.37951939,8
100.2955409,14.37209646,4
100.295626,14.30175194,8
100.2957517,14.28636427,0
100.2958077,14.33984143,0
100.2958194,14.38524188,0
100.2962675,14.24269467,0
100.2963741,14.34127768,0
100.2964507,14.28480693,0
100.2964904,14.40598522,0
100.2965792,14.33059385,0
100.2965981,14.31227721,0
100.2966223,14.47328988,8
100.2966401,14.25471645,0
100.2967391,14.3298478,0
100.2967401,14.32418649,0
100.296808,14.37335454,0
100.2968183,14.43017075,0
100.2968363,14.26321846,0
100.2969269,14.25072261,0
100.2969556,14.25652374,0
100.2969908,14.40425043,0
100.2970146,14.36613745,0
100.2970281,14.36174797,4
100.2970328,14.25426804,0
100.2970419,14.35737178,8
100.2971,14.36783144,4
100.2971639,14.35421087,0
100.2971722,14.38139317,0
100.2972371,14.35976066,0
100.2973186,14.38336169,0
100.2973487,14.42536157,0
100.2973925,14.42436456,0
100.2976286,14.35216567,8
100.2976999,14.31713361,0
100.2978771,14.37902343,0
100.297881,14.25650981,0
100.2978915,14.37474873,0
100.2979529,14.326231,0
100.298005,14.4742924,0
100.2980901,14.25925296,0
100.298213,14.32926862,8
100.2982477,14.35701763,0
100.2982843,14.32230659,0
100.2983609,14.31913047,0
100.2983665,14.40759286,0
100.2983897,14.38102259,0
100.2984118,14.3395095,0
100.2984382,14.35124388,0
100.2984586,14.33821471,0
100.2986179,14.36220819,0
100.2986738,14.26729328,0
100.2987848,14.43144359,0
100.2990385,14.40688748,0
100.2990651,14.29046695,0
100.2991842,14.43319146,0
100.299208,14.26068269,0
100.2993978,14.45183512,0
100.2995319,14.4502821,0
100.2995501,14.38535192,0
100.2995799,14.41311413,0
100.2995902,14.3221065,0
100.299642,14.35026118,0
100.2997403,14.14733388,0
100.2997967,14.26671548,0
100.3000125,14.33903908,8
100.300018,14.31909175,0
100.3000843,14.26871193,0
100.3003353,14.33550893,0
100.300634,14.29132736,0
100.3007063,14.28797159,0
100.3007301,14.41389083,0
100.3007903,14.36873381,0
100.3010354,14.45109592,0
100.301181,14.26862049,0
100.3011939,14.32665876,0
100.301284,14.36214156,0
100.3013453,14.2985392,0
100.3015237,14.36881044,0
100.3015807,14.33433778,0
100.3015945,14.37367979,0
100.3016026,14.33296524,0
100.3018557,14.28992812,0
100.3018938,14.39058875,0
100.3019379,14.33657647,0
100.302011,14.33155378,0
100.3020745,14.33036837,0
100.3021126,14.26876598,0
100.3022789,14.48538953,0
100.3022824,14.32938468,0
100.3023162,14.31950459,0
100.3024795,14.29121856,0
100.3027006,14.40589587,0
100.3027079,14.49321984,0
100.3027659,14.33904667,8
100.3028517,14.30366914,0
100.3028571,14.27420502,0
100.3028745,14.45339968,8
100.3029216,14.4877378,0
100.3029311,14.49466267,0
100.3029548,14.45253274,0
100.3032065,14.3348539,0
100.303306,14.45677536,0
100.3033777,14.45207145,0
100.3035487,14.32606984,8
100.3035892,14.30531296,0
100.3036931,14.2912307,0
100.3037427,14.29489566,0
100.3037503,14.33626001,0
100.3037711,14.28518858,0
100.3041992,14.29601103,0
100.3042535,14.29831565,0
100.3042564,14.33078363,0
100.3043487,14.4807131,0
100.3045061,14.28921998,0
100.3045966,14.26751876,0
100.304638,14.32162121,0
100.3046567,14.332135,0
100.3047026,14.4536173,0
100.3048619,14.28338981,0
100.3049404,14.4645483,0
100.3049942,14.32064778,0
100.3051018,14.42085606,0
100.3052972,14.2937921,8
100.3053904,14.26094584,0
100.3054459,14.45601132,0
100.3055164,14.32461247,0
100.3055894,14.32865041,0
100.3056289,14.36454575,0
100.305656,14.29002635,0
100.3056913,14.32532392,0
100.3057604,14.46411647,0
100.3058542,14.29494966,0
100.3059085,14.30090864,0
100.3060959,14.28376755,0
100.3061505,14.40872817,0
100.3062024,14.27178909,0
100.3062439,14.46344602,0
100.3062444,14.28800091,0
100.3062503,14.33689037,0
100.3063,14.33067144,0
100.3063275,14.34231796,8
100.3063577,14.30434828,0
100.3064369,14.24717452,0
100.3066814,14.32353639,0
100.3067645,14.32669955,0
100.3069234,14.48137132,0
100.3069327,14.45410926,0
100.3069842,14.46654788,0
100.3070241,14.47020059,8
100.3071572,14.36155294,0
100.3071587,14.48244643,10
100.3072176,14.27413662,0
100.3073752,14.32625922,0
100.3074596,14.32171189,0
100.307609,14.28200003,0
100.3077903,14.47064997,0
100.3079727,14.27341765,0
100.3080178,14.40415101,0
100.3080296,14.42806927,0
100.3080629,14.46899933,0
100.308203,14.13838654,10
100.3082597,14.32509278,0
100.3085056,14.32462729,0
100.3085285,14.33621024,0
100.3085656,14.43172373,0
100.3085996,14.40482716,8
100.3086256,14.46754682,0
100.3086289,14.46071107,0
100.3087699,14.35923543,0
100.3088145,14.30700903,0
100.3088448,14.45499674,8
100.3088815,14.48845059,10
100.3088896,14.32859023,8
100.3089362,14.29373524,0
100.3092817,14.46149673,0
100.3092955,14.33227185,0
100.3093648,14.45419471,0
100.3094646,14.46197668,8
100.3095592,14.45846661,0
100.3096048,14.40761411,0
100.3096382,14.30923484,0
100.3097165,14.3425406,0
100.3098085,14.46793192,0
100.3098703,14.33696413,0
100.3098736,14.29601812,0
100.3098821,14.46840501,0
100.3099291,14.40711672,0
100.3102073,14.46882789,0
100.3102646,14.3728188,8
100.3102797,14.33920732,0
100.3103828,14.35877272,0
100.3105153,14.33122795,8
100.3106229,14.27700753,0
100.3106573,14.32753554,0
100.3108842,14.34127212,0
100.3109612,14.26627871,0
100.3109793,14.32437128,8
100.3111788,14.33121025,0
100.3112046,14.2665374,0
100.3112456,14.45972083,0
100.3119433,14.28064813,0
100.3123026,14.48028001,0
100.31254,14.46582187,0
100.3126463,14.40745244,0
100.3126888,14.29557176,0
100.312837,14.35603058,0
100.31294,14.46844548,0
100.3129899,14.2807776,0
100.313032,14.29391502,0
100.3130735,14.29454937,0
100.313125,14.28844734,8
100.3132424,14.39992393,0
100.3132767,14.3415323,0
100.3134846,14.48248453,0
100.3137891,14.48590081,0
100.3138744,14.47454444,8
100.3140224,14.32703585,8
100.3142385,14.13782864,0
100.3143333,14.48465892,0
100.3144015,14.43041238,0
100.3147009,14.48628157,0
100.3151691,14.47579049,0
100.3153467,14.46759038,0
100.315353,14.32355177,0
100.315487,14.46414452,0
100.3156224,14.4253645,0
100.3156316,14.28310435,0
100.3157384,14.466635,0
100.3158589,14.28409756,0
100.315963,14.28234828,0
100.3160441,14.29647183,0
100.3163101,14.27538552,0
100.3164724,14.28306653,0
100.316673,14.32652995,0
100.316676,14.29519842,0
100.3167005,14.48760431,0
100.3170108,14.48857456,0
100.3171548,14.48848086,0
100.3172501,14.35529046,0
100.3174443,14.296412,0
100.3175722,14.32300512,0
100.3179351,14.42915483,8
100.3180087,14.48772472,0
100.3180423,14.28641593,0
100.3182855,14.32832174,0
100.3185275,14.32586373,0
100.3188287,14.28761721,0
100.3188346,14.47978504,0
100.3188971,14.45888013,0
100.3190203,14.3922964,0
100.3191282,14.29602777,0
100.3194873,14.46229947,0
100.3195104,14.32272243,0
100.3195647,14.32565858,0
100.3196458,14.13126762,0
100.3197455,14.3141463,0
100.3197901,14.4563753,0
100.3201075,14.35600561,0
100.3203357,14.29563574,0
100.3204366,14.28984649,0
100.3204411,14.32969225,0
100.3204442,14.28807514,0
100.3205946,14.32375119,8
100.3207015,14.32692239,8
100.3212728,14.48433454,10
100.3212954,14.45826905,0
100.3215454,14.32238573,8
100.3216834,14.35538706,0
100.3218798,14.2907281,0
100.3219322,14.18941081,10
100.3219481,14.29184422,0
100.3221332,14.28966974,0
100.3223481,14.4635643,0
100.3223964,14.32287207,0
100.3225059,14.35525193,0
100.3230345,14.29395948,0
100.3230354,14.15844627,0
100.323071,14.14979125,10
100.3230787,14.46869792,8
100.3233667,14.35717781,0
100.3234565,14.27842239,0
100.3237158,14.32683087,0
100.3240642,14.37390791,0
100.3245378,14.3229298,0
100.3245448,14.32353895,0
100.3248024,14.48152391,0
100.325157,14.32227894,0
100.3254633,14.29919203,0
100.3258714,14.32778318,0
100.3260638,14.37519015,0
100.3263866,14.30991643,8
100.3263987,14.32266237,0
100.3264157,14.45954758,8
100.3269112,14.37451582,8
100.3270024,14.3236272,0
100.3270937,14.45458141,0
100.3276462,14.30962219,0
100.3280284,14.30155063,0
100.328055,14.32916685,0
100.3280722,14.45974829,0
100.3282153,14.32084267,0
100.3282952,14.32598712,0
100.3283651,14.30085871,0
100.3284751,14.3240498,0
100.3285683,14.32766401,0
100.3286169,14.48866582,0
100.3286395,14.46329141,0
100.3286473,14.37606551,0
100.3286741,14.47979178,0
100.3288663,14.32853182,0
100.3290225,14.321685,8
100.3292091,14.46993739,0
100.3299532,14.48539173,0
100.3303429,14.4855085,0
100.330478,14.47563548,0
100.3305074,14.37572748,8
100.3305636,14.48649388,0
100.3306005,14.32520233,8
100.3306412,14.48489368,0
100.3306863,14.27486538,0
100.3308068,14.37676503,0
100.3312662,14.47394972,0
100.3314942,14.43591235,0
100.3320002,14.27104614,0
100.3320785,14.25474281,8
100.3321639,14.32200988,0
100.3322393,14.49088546,0
100.3324208,14.32676652,0
100.3324889,14.37724949,0
100.332531,14.32399118,0
100.3325415,14.37662616,0
100.3326549,14.13204557,10
100.3327176,14.47559899,0
100.3327256,14.30312267,0
100.3327587,14.38450111,0
100.3328284,14.44193591,0
100.33287,14.40963659,0
100.333149,14.37758432,0
100.33337,14.29335202,0
100.333662,14.3788311,8
100.333695,14.43574749,0
100.3339086,14.32442412,8
100.3341069,14.47267475,0
100.3342691,14.37889781,0
100.3342926,14.37605653,0
100.3344318,14.4346994,0
100.3344868,14.4367534,0
100.3345477,14.42466972,0
100.3346975,14.46027341,0
100.3348275,14.38107903,0
100.3350223,14.36724882,8
100.3350536,14.46238417,0
100.3353049,14.37354372,8
100.3353943,14.32222233,0
100.3354493,14.3776005,0
100.3358269,14.46130412,0
100.3359028,14.38149457,8
100.3361087,14.43394157,0
100.3365671,14.37203404,0
100.3373475,14.32134562,0
100.3375419,14.14122254,0
100.3376734,14.43325274,0
100.3377086,14.32390347,0
100.3379405,14.3768868,0
100.3380995,14.43197526,0
100.3381663,14.37223839,0
100.3382463,14.43414778,0
100.3385759,14.48930867,10
100.3385828,14.4622782,0
100.3389434,14.37379428,0
100.3390305,14.45227496,0
100.3391104,14.32489807,8
100.339171,14.48160233,0
100.339272,14.37498113,0
100.3394692,14.32052087,0
100.3395002,14.37851782,8
100.3395466,14.32294905,0
100.3395638,14.31091323,0
100.3405178,14.43516196,0
100.3405867,14.32267202,8
100.3407972,14.42850662,0
100.3409123,14.37350317,0
100.341529,14.44962873,0
100.3415552,14.31757065,0
100.341656,14.38179348,0
100.3417668,14.41916788,8
100.3420993,14.39590273,8
100.3422151,14.46291618,0
100.3422706,14.31036236,0
100.3423783,14.48587239,0
100.3424281,14.28649806,0
100.3427312,14.48780024,8
100.3427524,14.37569733,8
100.3428111,14.13599754,0
100.3430799,14.31989942,0
100.3431496,14.32314297,0
100.3432611,14.32529209,0
100.3433084,14.32193766,0
100.3437082,14.37529436,0
100.3437367,14.4864641,0
100.3437497,14.32754896,0
100.3438418,14.30384035,0
100.343992,14.11625819,8
100.3443272,14.43258834,0
100.3444471,14.4719393,0
100.344839,14.4250467,0
100.3448464,14.28541617,0
100.3448787,14.37875261,0
100.3451986,14.34439966,8
100.3453446,14.12349569,0
100.3454075,14.32539714,0
100.3457893,14.37891478,8
100.3464463,14.30703492,0
100.3464917,14.37702999,8
100.3467038,14.37957668,0
100.3468808,14.32331116,8
100.3470208,14.31848447,0
100.3471392,14.495189,0
100.3471851,14.44998473,8
100.348235,14.31610191,0
100.3482376,14.1154319,8
100.3482705,14.46028926,0
100.3486191,14.11999721,10
100.3487923,14.4474139,0
100.3489302,14.43139938,0
100.3492501,14.16125626,0
100.3494901,14.24248069,0
100.3497578,14.47489924,8
100.3498483,14.324173,0
100.3502036,14.14371694,0
100.3506053,14.18920622,0
100.3510225,14.32337182,0
100.3511388,14.49422639,0
100.3512516,14.43102702,8
100.3513291,14.4964542,6
