lat,lon,land use
100.3778506,14.25599376,6
100.3779872,14.43552612,6
100.3780101,14.49124301,10
100.3780245,14.45821211,6
100.3781651,14.13261452,6
100.3781674,14.34508477,8
100.3782174,14.36019278,10
100.378247,14.3535695,6
100.3782617,14.4471077,8
100.3782758,14.431565,6
100.3782836,14.34745806,6
100.3782868,14.14359026,8
100.3783381,14.3082513,8
100.3784065,14.19880767,10
100.3784904,14.18733168,8
100.3785,14.32754622,6
100.37852,14.15840751,6
100.3785715,14.47214596,4
100.3786264,14.43304244,8
100.3786757,14.47578074,4
100.3787261,14.46224104,8
100.3787763,14.32385584,8
100.3788567,14.35044958,6
100.3788767,14.15652896,8
100.3789298,14.18469101,8
100.3789766,14.15467677,8
100.3790402,14.12508532,4
100.3792231,14.20884257,6
100.3792319,14.43098311,10
100.3792626,14.47943781,8
100.3792757,14.30806341,6
100.3794296,14.47853708,6
100.3795369,14.42948387,6
100.3795569,14.47456006,6
100.3795696,14.35008689,8
100.3796013,14.45963246,6
100.3796391,14.43915263,6
100.3796603,14.34938704,8
100.3797538,14.17889051,8
100.3797625,14.30602075,6
100.3797837,14.17183864,8
100.3797954,14.15590499,8
100.3797991,14.11729752,8
100.3798144,14.35628061,6
100.3798362,14.19193262,6
100.3798571,14.31819399,6
100.3798815,14.47500851,8
100.3799122,14.45232092,8
100.3799436,14.1347813,8
100.3799558,14.14349217,8
100.3799772,14.45845897,10
100.3799882,14.11544724,6
100.3800426,14.1589401,6
100.3801302,14.50576109,8
100.3801854,14.16474614,8
100.3801893,14.15409041,6
100.3802005,14.49918861,6
100.3802101,14.34356949,8
100.3802276,14.36672722,10
100.3802721,14.47677152,8
100.3802752,14.47563299,8
100.3802758,14.46365825,8
100.380289,14.35554684,10
100.3802905,14.42459837,8
100.3803869,14.43289703,8
100.3804069,14.15572146,8
100.3804848,14.28444428,4
100.380537,14.17331713,6
100.3806124,14.43375953,6
100.3806536,14.11664214,8
100.3806654,14.32136629,6
100.3806723,14.18642865,8
100.3808611,14.50263975,8
100.3809159,14.12635017,8
100.3809213,14.13050495,8
100.3809681,14.15719148,6
100.3810337,14.13269301,8
100.381065,14.21073547,6
100.3811571,14.32527876,6
100.3811802,14.43857779,6
100.3813536,14.47438349,10
100.3814337,14.1213963,8
100.3814513,14.32130324,8
100.3814679,14.14875383,8
100.3815044,14.48064379,6
100.3815286,14.19107447,6
100.3815971,14.18735405,6
100.381613,14.35226467,6
100.3816169,14.15563524,4
100.3816194,14.13726304,8
100.3816373,14.42988079,6
100.3816637,14.1193225,8
100.3816851,14.26242674,8
100.3817076,14.32583274,8
100.3817519,14.26513437,8
100.3818132,14.14676071,6
100.3818363,14.1479053,8
100.3818598,14.16356459,8
100.3818675,14.1495697,8
100.3818764,14.14470458,8
100.3820396,14.33014584,6
100.3820411,14.34242142,6
100.3821075,14.34791466,6
100.3821173,14.42179875,8
100.382164,14.23543922,8
100.3821708,14.12984969,6
100.3821972,14.43777671,6
100.382214,14.32235397,6
100.3823095,14.32760844,8
100.3823127,14.15516108,6
100.3823871,14.32036146,8
100.3826008,14.20710851,6
100.3826359,14.43456206,6
100.3826841,14.42653558,8
100.3827013,14.27860304,8
100.3827116,14.42387086,10
100.3827191,14.35007628,6
100.3827639,14.11541878,6
100.3827796,14.34356316,8
100.3828039,14.11652626,6
100.3828462,14.11779887,8
100.3828678,14.12142617,8
100.382873,14.12381553,10
100.3828798,14.18166095,6
100.3828815,14.32142809,4
100.3828831,14.12510717,8
100.3829055,14.1276825,6
100.3829381,14.13057075,6
100.382959,14.13250547,6
100.383129,14.16847473,6
100.3831304,14.20162928,8
100.3831557,14.1560236,8
100.383266,14.34639746,6
100.3832899,14.4817187,4
100.3833488,14.16220434,8
100.3833585,14.30724896,6
100.3833809,14.15908146,8
100.3834104,14.13362642,6
100.3835266,14.31224818,8
100.3835775,14.13419739,6
100.3835862,14.43707429,6
100.3836136,14.29257557,8
100.3836136,14.16880558,8
100.3836393,14.42657663,4
100.3836471,14.15736774,8
100.3836703,14.15467496,8
100.3837367,14.15601363,4
100.3837601,14.41990831,8
100.3837747,14.15257122,6
100.3838184,14.45829051,6
100.3839534,14.23623257,6
100.3839891,14.16462453,8
100.3841067,14.32091505,4
100.3841232,14.44523091,10
100.3841767,14.14318111,10
100.3841835,14.42791399,6
100.3842593,14.1798142,8
100.3842717,14.16635673,6
100.3842869,14.17252329,8
100.3843754,14.47819065,8
100.3844035,14.13351159,6
100.3844232,14.17036446,8
100.384452,14.49976546,6
100.3844702,14.32544165,8
100.3844786,14.19251316,6
100.384496,14.15612188,8
100.3846374,14.26874418,6
100.3849105,14.19505917,8
100.3850195,14.16038064,8
100.3850245,14.34477069,8
100.3850948,14.42275755,6
100.3851028,14.16590237,8
100.385118,14.31868289,8
100.3852412,14.47971521,8
100.3853489,14.44524281,6
100.385392,14.24201848,6
100.3853955,14.14673788,8
100.3855048,14.29181012,4
100.3855135,14.29288065,6
100.3855337,14.14787925,8
100.3855361,14.28367156,6
100.3855376,14.13316438,6
100.3855565,14.15595785,8
100.3855678,14.15168807,6
100.3856452,14.39234851,6
100.3857289,14.42886477,10
100.3857403,14.50491301,10
100.3858105,14.27031172,6
100.3858647,14.43833798,8
100.3858759,14.16259431,6
100.3861127,14.28800725,8
100.3861904,14.41910638,8
100.3862112,14.34268647,8
100.3862121,14.50627026,8
100.3862149,14.30938526,6
100.3863651,14.49962136,6
100.3863789,14.14300679,6
100.3864098,14.1414933,6
100.386434,14.16325849,8
100.3864414,14.48352245,6
100.3864461,14.33391856,8
100.3865476,14.1568206,8
100.3865815,14.26740741,8
100.386616,14.23497651,6
100.3867148,14.43325576,6
100.3869354,14.33229212,6
100.3869416,14.48722161,8
100.3870289,14.48092367,8
100.3870375,14.16399363,8
100.3871228,14.41923144,6
100.3871461,14.45811829,8
100.3871689,14.32578162,6
100.3872214,14.15567181,8
100.3872622,14.32063704,6
100.3874386,14.41893455,8
100.3874566,14.30966017,6
100.387465,14.23442576,8
100.3874813,14.15352571,6
100.3875259,14.27380623,6
100.3876676,14.13350255,8
100.3876859,14.50642953,10
100.387858,14.36544681,8
100.3878928,14.1930876,10
100.3879039,14.16112192,8
100.3879125,14.31678753,6
100.3880351,14.34377352,6
100.3880674,14.1402146,8
100.3881549,14.27141599,8
100.3881968,14.14525221,8
100.3882983,14.13285368,6
100.3883317,14.17216099,8
100.3883453,14.32102011,6
100.3883501,14.48078936,10
100.3883728,14.46030244,8
100.3883842,14.33529191,6
100.3884119,14.50930735,10
100.3885147,14.28392748,6
100.3885405,14.27813136,6
100.3885451,14.32701206,6
100.3885743,14.4216905,6
100.3886049,14.30930951,6
100.3886849,14.15537006,8
100.3887322,14.14174124,8
100.3887536,14.27332258,6
100.3887853,14.17544434,8
100.3889279,14.48259499,8
100.3889403,14.15852969,8
100.3889739,14.13225964,6
100.3889959,14.34054063,8
100.3891513,14.49198649,6
100.3891859,14.32830644,8
100.3892187,14.30763445,6
100.3892216,14.41844939,6
100.3892221,14.4183899,10
100.3892453,14.47610735,8
100.3893698,14.3047658,8
100.389416,14.29255188,8
100.3894603,14.42031826,8
100.3895106,14.33841793,6
100.3896447,14.15614375,8
100.3896763,14.17763201,8
100.3897036,14.4254002,8
100.3897517,14.49945766,8
100.3898067,14.38931187,6
100.3898289,14.21436295,6
100.3898616,14.13518051,8
100.3900094,14.43909073,8
100.3900318,14.45990536,8
100.3900651,14.50554451,8
100.3901084,14.13278948,6
100.3902093,14.43996341,8
100.3902162,14.49357935,8
100.390343,14.48328659,8
100.3903679,14.18122584,8
100.3904006,14.48482316,8
100.3904188,14.47380786,10
100.3904802,14.49525478,6
100.3905036,14.34237893,8
100.390657,14.48929284,6
100.3906826,14.3078065,6
100.3907335,14.1573063,6
100.3908236,14.42257365,4
100.3908734,14.31096256,6
100.3908736,14.18984991,8
100.3909794,14.48454986,6
100.390982,14.39869151,8
100.3909937,14.1327061,6
100.3910449,14.48776074,4
100.39109,14.48698153,8
100.3911196,14.1642613,8
100.391141,14.50919307,8
100.3911604,14.34116417,6
100.3911822,14.50910018,10
100.3912174,14.33714805,8
100.391242,14.15981585,8
100.391245,14.32581098,6
100.3912487,14.22357943,8
100.3912863,14.14577092,6
100.3912893,14.15528966,8
100.3913471,14.48617013,8
100.3913879,14.13497682,8
100.3913902,14.48429697,8
100.3914257,14.32103182,8
100.3916532,14.27976456,8
100.3917026,14.31963241,8
100.3917377,14.41782866,8
100.3917779,14.32256501,8
100.3919417,14.22017111,4
100.3920028,14.49038051,6
100.3920041,14.4847278,4
100.392046,14.41448278,6
100.39206,14.34013248,8
100.3921442,14.48026076,8
100.3921675,14.32373212,8
100.3921722,14.24282098,8
100.3922392,14.33219423,8
100.3922646,14.17387116,8
100.3922808,14.41375878,6
100.3923459,14.39845206,4
100.3925359,14.18046667,6
100.3925948,14.15190944,6
100.392596,14.50211765,6
100.3925969,14.20898002,8
100.3926181,14.24410087,6
100.392705,14.32719029,6
100.392719,14.31701381,10
100.392847,14.2727984,8
100.3929303,14.16415286,8
100.3929516,14.21155489,8
100.3930918,14.18384386,10
100.3931564,14.48276832,8
100.3932469,14.4192241,6
100.3932816,14.38312585,8
100.3933067,14.48545515,8
100.3933434,14.48876258,6
100.393376,14.19216122,8
100.3933872,14.36194098,10
100.3934427,14.48782761,6
100.3934607,14.48387096,8
100.3935985,14.16262316,8
100.3936572,14.50888355,10
100.3938864,14.50821664,10
100.3939119,14.1554606,8
100.3939752,14.49926557,6
100.3939792,14.19434801,8
100.3939977,14.17661445,8
100.3941641,14.15373317,6
100.3943129,14.47964494,8
100.3944168,14.48800004,8
100.3944228,14.13284855,6
100.3944851,14.50331334,6
100.3945976,14.48521554,8
100.3946246,14.12050107,10
100.3946372,14.41255914,10
100.3947685,14.38326049,8
100.3948204,14.4838448,8
100.3949323,14.31309021,6
100.3949462,14.31152137,6
100.3949953,14.15299909,6
100.3949973,14.38402425,6
100.3950037,14.48617281,6
100.3950179,14.2644034,6
100.3950788,14.16773504,8
100.3951569,14.41603159,4
100.3951982,14.20741643,6
100.3952937,14.19501799,6
100.3953251,14.1819518,8
100.395476,14.41422242,6
100.3955364,14.48325051,6
100.3955398,14.13781323,8
100.3955584,14.14692817,8
100.3957438,14.15581586,8
100.3957572,14.38327399,8
100.3957737,14.18088322,8
100.3958395,14.50137676,6
100.3958657,14.3155247,8
100.3958933,14.17820804,6
100.3960003,14.15667383,6
100.3960536,14.48230886,8
100.3960961,14.15532892,8
100.3961045,14.16303125,8
100.3961514,14.11775099,6
100.3961856,14.26856731,6
100.396229,14.11673587,10
100.3962932,14.32727628,6
100.3963633,14.45916121,4
100.3963749,14.17293641,8
100.3963976,14.15906724,8
100.3964075,14.38297246,8
100.3964271,14.39674009,8
100.3964534,14.38171943,10
100.3964625,14.15301427,6
100.3964661,14.38817387,6
100.3964773,14.25860965,6
100.3965419,14.50501413,8
100.3965722,14.41425555,6
100.3966405,14.31964129,8
100.3966806,14.38993015,6
100.3966986,14.15560746,6
100.3967314,14.46526725,8
100.3967772,14.17588012,8
100.3967829,14.27248121,6
100.3969185,14.50837863,4
100.3970355,14.48763657,8
100.3970949,14.31099762,8
100.3971046,14.27111673,6
100.397112,14.38123761,6
100.397147,14.47564017,8
100.397148,14.23253226,8
100.3971968,14.25099112,6
100.3972382,14.2048513,6
100.3972946,14.17110989,8
100.397305,14.17289519,8
100.3973666,14.18690693,8
100.3974763,14.48311055,8
100.3975102,14.15780978,8
100.3977132,14.47576143,10
100.397817,14.39319212,6
100.3978546,14.45883042,8
100.3978547,14.34594215,8
100.3979014,14.11585291,6
100.3979314,14.40558126,10
100.3979622,14.39438933,8
100.3980264,14.27044758,6
100.3980843,14.39778067,4
100.3981256,14.31274358,6
100.3981302,14.48701574,8
100.3981381,14.46439048,8
100.3981412,14.18220033,10
100.3981769,14.42567097,8
100.3981978,14.34298034,8
100.3982249,14.3329985,6
100.3982581,14.26775647,8
100.3982636,14.15565909,8
100.3982792,14.13210202,6
100.3983254,14.48807079,8
100.398395,14.4569897,6
100.398421,14.16086331,8
100.3985342,14.35118801,6
100.3985419,14.17898246,8
100.3985562,14.4063532,6
100.3985884,14.45644884,6
100.398655,14.16575972,8
100.3986599,14.17486297,8
100.3986645,14.38847637,8
100.3987765,14.41251938,4
100.3987865,14.34330033,6
100.3988517,14.26976325,8
100.398858,14.39642133,6
100.3988809,14.34393876,8
100.3988827,14.30951963,6
100.3991092,14.16194493,8
100.3991289,14.39781357,8
100.3991536,14.29594658,6
100.3991974,14.23899104,8
100.399211,14.11832964,8
100.3992536,14.33866133,6
100.3993136,14.39062985,8
100.3993953,14.11502198,8
100.3994662,14.34277272,8
100.3994979,14.40948215,8
100.3995083,14.11797027,8
100.3996056,14.2827634,6
100.3997122,14.40783241,8
100.3997309,14.13090483,6
100.3997458,14.407002,8
100.3997895,14.26463342,6
100.3998336,14.39917224,6
100.3998841,14.39216799,6
100.3999421,14.16978861,8
100.3999475,14.50128651,4
100.4000425,14.26686979,6
100.4001047,14.15255151,6
100.4001353,14.33446304,8
100.400166,14.46689276,8
100.4002131,14.41200202,6
100.4002915,14.17678997,8
100.4002946,14.35121083,6
100.4004181,14.50799269,4
100.4005084,14.38005272,8
100.4005797,14.21678231,6
100.4006456,14.15406073,8
100.4007407,14.22000582,8
100.4007728,14.31386305,6
100.4008148,14.44255499,6
100.4008329,14.15549366,6
100.4008693,14.4421505,6
100.4009161,14.45074521,8
100.4009225,14.17465082,8
100.4009331,14.15836897,8
100.4009415,14.39786284,6
100.4009948,14.45866561,6
100.4010764,14.17595123,6
100.4011461,14.4851463,8
100.4012338,14.45609445,6
100.4012652,14.14179485,8
100.4012787,14.14441445,8
100.4012892,14.40558379,8
100.4012908,14.11590353,8
100.401323,14.40426774,6
100.4013447,14.36005639,8
100.4013831,14.11732363,8
100.4014665,14.41435231,4
100.4015796,14.40368122,4
100.4016118,14.37676781,8
100.4016193,14.47560736,4
100.4016848,14.28417372,6
100.4016951,14.4899753,6
100.4017565,14.44189327,8
100.4017991,14.23369389,8
100.4018005,14.21785363,6
100.4018228,14.40988618,6
100.4018476,14.45728131,8
100.4018544,14.21871033,6
100.4019923,14.3725085,10
100.4020014,14.34526959,6
100.4020112,14.45414452,8
100.4020183,14.26987598,8
100.402024,14.3757555,6
100.4020686,14.17286577,8
100.4020986,14.22090934,8
100.4021543,14.44388999,4
100.4021956,14.43675846,6
100.402298,14.46772577,8
100.4023757,14.31235019,6
100.4023969,14.31740255,6
100.4023989,14.44735535,6
100.4024301,14.13172435,6
100.402524,14.43147383,6
100.4025498,14.4882621,8
100.402613,14.40995011,4
100.4026531,14.40702825,8
100.402684,14.46423507,6
100.4027049,14.32168252,6
100.4027609,14.44276198,6
100.4028651,14.46129317,6
100.4029076,14.39044407,6
100.4029263,14.41522516,6
100.4029302,14.18472754,8
100.4029561,14.17627735,8
100.4030053,14.39875344,6
100.4030401,14.20326859,6
100.4030699,14.44800222,6
100.4031256,14.12125197,10
100.4031451,14.38564326,6
100.4032242,14.21140207,6
100.4032329,14.47294317,10
100.4032484,14.12980479,8
100.4032503,14.34930225,8
100.4032972,14.41288964,6
100.4033437,14.4474909,8
100.4033489,14.33529872,10
100.4033755,14.20036243,6
100.4033867,14.16763634,8
100.4034215,14.40533634,6
100.4034338,14.16358102,8
100.4034565,14.43726736,6
100.4034597,14.45534888,8
100.4034678,14.41122836,10
100.4034972,14.35256783,8
100.4035227,14.40350778,8
100.4035442,14.45242975,10
100.4035692,14.46333655,6
100.4035982,14.47613419,8
100.4035989,14.44110624,8
100.4036362,14.39411941,8
100.4036652,14.11692473,8
100.4036871,14.34557926,6
100.403742,14.4408392,4
100.4037456,14.48641924,8
100.4037656,14.15790557,6
100.4037773,14.15263996,4
100.4037794,14.17228406,4
100.4037888,14.20082123,8
100.4038534,14.43182438,6
100.4038564,14.16033921,8
100.4038585,14.37910293,6
100.4038842,14.12313112,8
100.4039498,14.48833664,8
100.4039499,14.46163961,6
100.4040738,14.2021356,6
100.404092,14.37253635,6
100.4041131,14.19259411,6
100.4041768,14.16502197,10
100.4042606,14.1958835,6
100.4042889,14.46778904,10
100.4043176,14.14086223,8
100.4043377,14.43214016,6
100.4044908,14.46405188,8
100.404526,14.43355668,8
100.4045874,14.21848572,6
100.4046137,14.33059847,8
100.4046562,14.17484943,4
100.4046996,14.43713555,10
100.404702,14.41701018,4
100.4047777,14.3797856,6
100.4048013,14.17941125,6
100.4048324,14.16751716,6
100.4048485,14.13267726,6
100.4048797,14.21595739,6
100.4050124,14.14488934,8
100.4050881,14.15410443,6
100.4051742,14.4885621,6
100.4051769,14.16139104,4
100.4052093,14.15676344,6
100.4052146,14.192317,8
100.4052315,14.42709903,6
100.4053046,14.18283664,6
100.4053297,14.39578264,6
100.4053378,14.44213792,6
100.4054045,14.21832157,6
100.4054058,14.40047929,6
100.4054273,14.18911154,10
100.4054474,14.42193909,10
100.4054753,14.19641266,8
100.405508,14.42818952,8
100.4055168,14.31517824,8
100.4055362,14.2882974,6
100.4055864,14.33937612,8
100.40564,14.40890662,8
100.4056512,14.41281492,8
100.4056697,14.15043322,8
100.4057092,14.46790684,8
100.4057303,14.31104364,4
100.4057803,14.37434719,8
100.4058007,14.4232247,6
100.4058121,14.42876568,8
100.4058434,14.46345787,8
100.4058932,14.42477846,4
100.4058953,14.21106083,6
100.4059958,14.21633615,8
100.4060027,14.16850533,6
100.4060597,14.46337193,8
100.4060791,14.4643781,6
100.4060792,14.20516657,8
100.4060974,14.15248115,10
100.4061313,14.30675517,8
100.4061439,14.4191032,6
100.4061446,14.18845417,6
100.4062255,14.46709472,8
100.4062257,14.31283721,8
100.4062359,14.31241977,8
100.4062665,14.41930131,6
100.4063512,14.49778238,4
100.4064506,14.15866411,8
100.4064539,14.13053178,6
100.40655,14.23112204,8
100.4066164,14.19025208,8
100.4066638,14.44217566,10
100.4067095,14.30964045,8
100.4067527,14.17109234,6
100.4068055,14.16158274,8
100.4068691,14.34208514,8
100.4068728,14.15425091,8
100.4068775,14.19531032,6
100.4069327,14.17488787,10
100.4070764,14.33792587,10
100.4070819,14.46619557,8
100.4070873,14.33043919,6
100.4071011,14.13151401,6
100.4071046,14.50561282,4
100.4071856,14.48875943,6
100.4073079,14.44188044,4
100.407326,14.22110058,6
100.4073459,14.22460788,6
100.4073721,14.49279324,8
100.4074041,14.30362665,4
100.407472,14.4665002,8
100.407498,14.27682619,8
100.4075117,14.16460108,8
100.4075376,14.34828537,8
100.4075646,14.1623828,8
100.4075723,14.14940898,6
100.4076893,14.15079131,6
100.407695,14.46508569,8
100.4077381,14.50309134,6
100.4077708,14.31122374,8
100.407776,14.28658073,6
100.4077811,14.15664238,6
100.4077878,14.21581323,8
100.4078125,14.31192462,6
100.4078639,14.46665564,6
100.4078679,14.14009663,6
100.4078769,14.34022168,6
100.4078921,14.15561972,6
100.4079959,14.31379195,8
100.4080293,14.19681964,6
100.4080499,14.18442989,8
100.4080599,14.23245595,6
100.4081454,14.22762136,6
100.4081719,14.49971473,8
100.4081774,14.45015181,8
100.4081892,14.1631432,8
100.4082162,14.13628742,8
100.4082231,14.16680715,8
100.4082713,14.30909581,6
100.4082959,14.31534411,6
100.4083204,14.30620746,8
100.4083232,14.44106107,4
100.4083288,14.28418936,6
100.4083896,14.48760978,8
100.4084032,14.3429562,8
100.4084411,14.15831422,8
100.4084461,14.14050904,8
100.4084529,14.15430871,8
100.4085266,14.35324583,8
100.4085712,14.23899543,8
100.4086558,14.46533043,6
100.4086717,14.3072609,8
100.4087648,14.4729522,10
100.408795,14.49023699,6
100.4088421,14.48856242,8
100.4088473,14.28345951,8
100.4088475,14.19514277,6
100.4088511,14.44036892,10
100.4089364,14.32753774,6
100.4090507,14.32364729,4
100.409051,14.22043226,8
100.4090687,14.17101521,8
100.4090779,14.13053935,6
100.4091092,14.16140326,6
100.4091097,14.21492639,6
100.4091569,14.14000616,8
100.4091745,14.18483107,8
100.4091886,14.21833125,4
100.4092405,14.47493801,8
100.4092567,14.21245468,6
100.409377,14.16904747,8
100.4094229,14.32552238,8
100.4094275,14.23242079,6
100.4095218,14.44050765,4
100.4095239,14.48560407,8
100.4095334,14.17810711,8
100.4096498,14.48765713,10
100.4096864,14.32348836,8
100.4096983,14.19436599,6
100.4097422,14.28118507,6
100.4097794,14.30656209,8
100.409858,14.48158072,8
100.4098644,14.15767718,8
100.4098855,14.46745742,6
100.409928,14.15209678,6
100.409931,14.15435869,8
100.4099487,14.1362868,8
100.409957,14.16130007,4
100.4099735,14.48613113,8
100.4100392,14.36377229,6
100.4100746,14.48849222,8
100.4100792,14.17484392,6
100.4100869,14.28844346,8
100.410143,14.17064809,8
100.4102169,14.17692133,6
100.4102686,14.46811859,8
100.4102697,14.32181244,8
100.4103078,14.3650606,8
100.4103892,14.50265865,8
100.4104329,14.43417848,8
100.4104526,14.22248797,8
100.4105176,14.188041,8
100.410518,14.1300667,6
100.4105344,14.36254664,8
100.4105836,14.32344709,6
100.4106112,14.17661918,6
100.4106323,14.35227514,6
100.4106397,14.14667794,8
100.4107344,14.18547027,4
100.4109066,14.3476593,8
100.4109096,14.22084881,8
100.4109251,14.4884562,8
100.4109827,14.16617478,8
100.410988,14.47107914,8
100.4109946,14.24240643,6
100.4110095,14.22492998,8
100.4110238,14.36865247,8
100.4110647,14.18287185,6
100.4111093,14.21384111,6
100.4111184,14.22584506,8
100.4111875,14.17551454,6
100.4111985,14.22651868,8
100.4112423,14.31589581,6
100.4112859,14.14912811,8
100.4113011,14.47695415,8
100.4113731,14.36000396,6
100.4113773,14.14170234,8
100.4113798,14.216024,6
100.4113854,14.28572989,6
100.4113919,14.29757908,6
100.4114445,14.46633195,8
100.4114621,14.15395078,8
100.4114984,14.48798732,4
100.4115163,14.18392868,8
100.4115634,14.42902008,8
100.4115646,14.30920174,8
100.411597,14.13435228,8
100.4116047,14.12668281,6
100.4116146,14.49499363,8
100.4116244,14.48015002,8
100.4116314,14.16652146,8
100.4116861,14.34841206,8
100.4117079,14.16759317,8
100.4117562,14.2346959,4
100.4117855,14.31318875,6
100.4117993,14.21541709,6
100.4118143,14.13435814,6
100.4118284,14.49287659,6
100.4118343,14.41161801,8
100.4118427,14.18562663,6
100.4118548,14.29183899,8
100.4118704,14.47196927,8
100.4119184,14.46021452,4
100.4119618,14.34642227,6
100.411986,14.37326517,6
100.4119888,14.23828861,6
100.4120023,14.23075988,8
100.4120817,14.32229751,8
100.4120868,14.34865979,8
100.4121479,14.24380199,6
100.412185,14.35817555,8
100.412189,14.30687213,6
100.4122252,14.16319752,8
100.412296,14.49030356,6
100.4123088,14.48511199,8
100.4124497,14.22045832,8
100.4124647,14.35857749,6
100.4124986,14.30970257,6
100.4125044,14.34666556,8
100.4125193,14.31757144,6
100.4125617,14.31451076,6
100.4125868,14.16130684,8
100.4125926,14.13445384,6
100.4125927,14.48739073,8
100.4125979,14.36099116,8
100.4126982,14.47535767,8
100.4127325,14.13742937,6
100.4127647,14.36140998,6
100.412807,14.33642416,8
100.4128225,14.13942903,6
100.4128353,14.11919783,6
100.4128708,14.15850817,8
100.4129655,14.48880614,6
100.4130323,14.12875432,6
100.413049,14.21484365,6
100.4130573,14.15619185,6
100.41311,14.17329958,4
100.4131138,14.1803882,6
100.4131225,14.32188874,8
100.4131414,14.48641476,8
100.4131701,14.20660985,6
100.4132129,14.19108584,8
100.4132192,14.12277006,6
100.4132342,14.30049072,8
100.4132658,14.29518773,8
100.4133451,14.42839912,10
100.4133504,14.39085918,10
100.4133752,14.20037222,4
100.4133813,14.48775929,8
100.4133864,14.15519058,6
100.413478,14.37418395,8
100.4135567,14.49682413,10
100.4135857,14.36412364,6
100.4135878,14.27678123,8
100.4136988,14.444126,4
100.41373,14.48638258,8
100.4137506,14.16568745,10
100.4137808,14.29064741,6
100.4137914,14.37727367,4
100.4138432,14.3214552,8
100.4138448,14.42861905,6
100.4139125,14.23949045,8
100.4139344,14.28113874,8
100.4139628,14.48841023,8
100.4140002,14.41704869,4
100.4140107,14.22460898,6
100.4140218,14.47270668,8
100.4140879,14.35568413,6
100.4141999,14.30487068,6
100.4142248,14.45272301,4
100.4142524,14.15262743,6
100.4142924,14.47736937,8
100.4143029,14.2164004,8
100.4144093,14.30086276,6
100.4144448,14.35837172,6
100.4144907,14.15854288,8
100.4144938,14.2840842,6
100.4145708,14.42891162,10
100.4146115,14.16888993,8
100.4146555,14.19252603,6
100.4146873,14.30134331,8
100.4147276,14.2371815,6
100.414742,14.17075622,6
100.4147585,14.16243956,6
100.4147696,14.11478202,8
100.4147767,14.3503762,6
100.414876,14.30175706,6
100.414992,14.18604547,8
100.4150019,14.48408147,8
100.4150339,14.48802464,6
100.4150679,14.16425464,8
100.4151076,14.49673848,10
100.4151114,14.11519485,8
100.4151337,14.48690211,8
100.4151713,14.12349044,6
100.4151773,14.21584347,6
100.4152032,14.48868978,8
100.4152148,14.35733063,8
100.4152155,14.48998126,8
100.4152646,14.1531077,6
100.4153014,14.34834675,8
100.4154114,14.20346172,10
100.4154711,14.35112883,8
100.4155566,14.11624255,8
100.4157571,14.29733118,8
100.4158222,14.1609895,6
100.4158391,14.32247294,6
100.4158679,14.15048355,6
100.4159179,14.21894982,6
100.4159684,14.37990743,10
100.4160861,14.31489779,6
100.4161007,14.25404541,6
100.4161575,14.36392153,6
100.4161646,14.4960301,8
100.4161661,14.23495404,8
100.416168,14.21728439,6
100.4162089,14.29853339,6
100.4162464,14.48858839,8
100.4163191,14.36888937,6
100.416373,14.48763796,8
100.4164478,14.30803911,8
100.4164528,14.11525347,6
100.4164821,14.47640358,4
100.4165928,14.35421403,8
100.4168891,14.44461325,4
100.4168995,14.24235116,6
100.4169109,14.30308385,6
100.4169168,14.34502977,8
100.41699,14.48851649,8
100.4170266,14.27277735,6
100.4170267,14.1534709,8
100.4171028,14.45742211,8
100.4171652,14.48603406,4
100.4171862,14.12284767,6
100.4172054,14.49584581,8
100.4172415,14.29297811,8
100.4174107,14.1167378,6
100.4174159,14.19795377,6
100.4175403,14.14062142,8
100.4175507,14.21740673,6
100.4175655,14.38067909,8
100.4176511,14.49005191,8
100.4177051,14.34698452,6
100.4177853,14.22170367,8
100.4178057,14.31455068,6
100.4178145,14.25417267,6
100.4179246,14.16083261,6
100.4179606,14.28237288,4
100.4179762,14.33631609,6
100.4179893,14.3675444,6
100.4180371,14.18455842,8
100.4180951,14.31063232,6
100.4181272,14.11467303,8
100.4181342,14.33087551,8
100.4182017,14.43757757,8
100.418253,14.49053341,8
100.4182667,14.22051935,6
100.4183752,14.38506961,10
100.4184135,14.32327786,6
100.4184236,14.3389611,6
100.4184446,14.17452122,6
100.4185393,14.49128084,8
100.4185661,14.49087679,4
100.4186076,14.33260909,6
100.4188308,14.4901996,8
100.4188401,14.3088126,6
100.4188509,14.16822116,8
100.4188887,14.2164195,6
100.4189132,14.48811494,8
100.4189586,14.48877908,8
100.4190447,14.24215391,8
100.419201,14.25792682,6
100.4192129,14.49529966,10
100.4193592,14.49129075,6
100.4193775,14.49302789,6
100.4194362,14.15021244,6
100.4195388,14.20896405,6
100.4195644,14.16849555,8
100.4195911,14.22625764,6
100.4196115,14.27364972,6
100.4196284,14.15963254,6
100.4196549,14.48924737,10
100.4199204,14.30012859,6
100.4200342,14.22748105,4
100.4200368,14.48820349,4
100.4200575,14.49019901,8
100.4200926,14.36778338,6
100.4203299,14.38393119,10
100.4203972,14.48888188,6
100.4205186,14.17559064,6
100.4205329,14.22584583,6
100.4205464,14.43913873,10
100.4207024,14.34040303,10
100.4208098,14.22704815,8
100.4208232,14.25560425,6
100.4209153,14.27983703,6
100.4209972,14.3159228,6
100.421192,14.27127772,6
100.4212193,14.2926502,8
